wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-08-04 12:16:32,f0bf07213497cd5a61eb07b4c9149693bf3e4c1238afdc766ac482834756ce8f,5.47e-06,13023.23235243,0.0030369,642195.0,11184.0,0.06117648,buy,4.200186138105226e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-08-09 00:18:05,3e2df495fabed31acca499dce82c084a708cfd518b970a09f031073bf289651d,5.47e-06,13023.2323579,0.00282944,642845.0,11675.7,0.063866079,buy,4.200186136341069e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-08-13 10:14:48,51abc45489b3aeb33b4cc5249f10c74c9a50338292135a7f2035e60f9c3e12de,5.47e-06,13023.23236337,0.00220693,643512.0,11792.5,0.064504975,buy,4.200186134576913e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-08-19 00:16:08,1f9fae3a9ae64cdbea51038ca41a893cb2bd59d3424a2ec548b459fe6fc0f2ef,5.47e-06,13023.23236884,0.0111331,644336.0,11778.0,0.06442566,buy,4.2001861328127574e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-08-27 04:18:50,23c7501e07ee4af5c1c19cdccb16d0942e02b13110b55b90e3218c0d1183f6c9,5.55e-06,13023.23237994,4.338e-05,645509.0,11343.0,0.06295365,buy,4.261614811196028e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-08-27 04:18:50,3e6d2a5fbd7c277a3161ab28ca2288bc337dd543357365b8948ea934eb1bf271,5.55e-06,13023.23237439,4.338e-05,645509.0,11343.0,0.06295365,buy,4.261614813012164e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-08-30 12:17:06,c91ecb6c8a32d7e4ccb89233675b25bc3459c4357066abfcda0985c7242385d8,5.47e-06,13023.23238541,0.00121563,645984.0,11729.9,0.064162553,buy,4.2001861274686855e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-09-12 00:08:59,dc865415b44d9e644e5868a8909dc95a05dae92635b5c48dda9d07d0bc77a3d4,5.47e-06,13023.23239088,0.00178713,647830.0,10458.0,0.05720526,buy,4.200186125704529e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-09-23 11:36:06,3e126eb66b62f0fe5a0f578d22228d361becdd513942526e1b0c90f070bc05de,4.647e-05,13023.23243735,0.00011481,649614.0,10263.0,0.47692161,buy,3.5682385478067866e-07
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-09-24 08:27:32,779020de35c0e0486e06d9ec4cae793c1eb4189f3548cc8c35922bc0b4d9d49e,5.47e-06,13023.23244282,0.00101556,649745.0,10754.0,0.05882438,buy,4.2001861089531065e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-10-07 09:26:22,b49a293027410b0c9c760ebb7993ba3bdfad37d1603a439b1bee57ca8ba85c69,5.47e-06,13023.23244829,0.00621395,651629.0,10687.0,0.05845789,buy,4.2001861071889506e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-10-24 02:34:00,8fe4b9bf1ec0fe7c96ee2e057e65a716c46dc87703e5814d9c45e0c207a38847,5.47e-06,13023.23245376,0.002544,654039.0,13132.0,0.07183204,buy,4.200186105424795e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-11-06 04:22:31,adcf8a923d366e586a057405e055fbab6cd477664ab34523c8a3bd6fbe623fda,5.55e-06,13023.23245931,0.0002576,655628.0,15571.7,0.086422935,buy,4.261614785223646e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-11-14 03:02:52,d1c131aeaf16fe81087e811c0acba292c0f139ad86d154ac037004187d848ad9,5.47e-06,13023.23246478,0.0011709,656831.0,16058.3,0.087838901,buy,4.200186101870681e-08
