wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-08-13 10:14:48,51abc45489b3aeb33b4cc5249f10c74c9a50338292135a7f2035e60f9c3e12de,5.47e-06,15745.5557332,0.00220693,643512,11792.5,0.064504975,buy,3.473996150206584e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-08-19 00:16:08,1f9fae3a9ae64cdbea51038ca41a893cb2bd59d3424a2ec548b459fe6fc0f2ef,5.47e-06,15745.55573867,0.0111331,644336,11778.0,0.06442566,buy,3.473996148999719e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-08-30 12:17:06,c91ecb6c8a32d7e4ccb89233675b25bc3459c4357066abfcda0985c7242385d8,5.47e-06,15745.55574414,0.00121563,645984,11729.9,0.064162553,buy,3.4739961477928536e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-09-12 00:08:59,dc865415b44d9e644e5868a8909dc95a05dae92635b5c48dda9d07d0bc77a3d4,5.47e-06,15745.55574961,0.00178713,647830,10458.0,0.05720526,buy,3.4739961465859885e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-09-23 11:36:06,f2716dbc241ea0198d8d2c0732e80a0512e35084cf3e0e6f0ccb7423f38eabb6,4.647e-05,15745.55579608,0.00011481,649614,10263.0,0.47692161,buy,2.951308966277909e-07
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-09-24 05:42:50,44e72630f5dbe176854faa978d48acef4ee6038ce36b8e1c8b69471557e44b60,5.47e-06,15745.55580155,0.001828,649725,10754.0,0.05882438,buy,3.473996135126288e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-10-15 05:41:01,1efc9519cc2861a0101cf96a3addd1a9a142e017208b66897e17bd9a517f55f3,5.47e-06,15745.55580702,0.00114888,652809,11509.0,0.06295423,buy,3.473996133919423e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-10-31 21:26:35,98a9b6abf87469eb411789c3189e8b8e7ed20757d105d05b8731d8325f2283c7,5.47e-06,15745.55581249,0.0184113,654915,13788.0,0.07542036,buy,3.473996132712558e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-11-06 04:22:31,adcf8a923d366e586a057405e055fbab6cd477664ab34523c8a3bd6fbe623fda,5.55e-06,15745.55581804,0.0002576,655628,15571.7,0.086422935,buy,3.524804118785857e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-11-19 22:31:09,c0d102d70a8d1f7d177b05b61acef6af6a6cf9b48ab492afbb064a47f5e12006,5.47e-06,15745.55582351,0.00185262,657717,17810.0,0.0974207,buy,3.473996130281178e-08
