Date,Price,Open,High,Low,Vol.,Change %
2019-11-26,7198.3,"7,162.8","7,384.7","7,061.2",5.20K,0.42271205357142794
2019-11-27,7549.3,"7,198.3","7,689.0","6,880.0",13.90K,4.876151313504584
2019-11-28,7460.8,"7,547.3","7,683.0","7,415.0",4.34K,-1.1722941199846293
2019-11-29,7796.6,"7,460.7","7,916.3","7,450.0",7.28K,4.500857816856096
2019-11-30,7599.9,"7,796.5","7,849.6","7,495.0",4.97K,-2.5228945950799164
2019-12-01,7450.1,"7,599.9","7,600.1","7,288.7",6.33K,-1.9710785668232367
2019-12-02,7350.3,"7,450.1","7,467.3","7,209.4",4.63K,-1.3395793345055806
2019-12-03,7336.0,"7,350.2","7,453.5","7,288.0",2.30K,-0.1945498823177294
2019-12-04,7238.2,"7,336.9","7,887.7","7,134.1",11.72K,-1.333151581243186
2019-12-05,7440.0,"7,239.3","7,522.8","7,193.7",4.79K,2.7879859633610504
2019-12-06,7588.3,"7,439.9","7,648.6","7,350.1",5.71K,1.993279569892481
2019-12-07,7543.2,"7,584.7","7,665.1","7,520.1",1.72K,-0.594336017289776
2019-12-08,7564.6,"7,543.2","7,620.0","7,433.6",4.30K,0.2836992257927662
2019-12-09,7379.5,"7,563.8","7,701.1","7,309.1",6.56K,-2.44692382941597
2019-12-10,7254.6,"7,373.8","7,433.0","7,207.5",3.64K,-1.6925265939426781
2019-12-11,7230.7,"7,254.7","7,296.2","7,170.1",3.12K,-0.3294461445152108
2019-12-12,7224.0,"7,231.2","7,325.6","7,133.8",5.64K,-0.09266046164271291
2019-12-13,7283.2,"7,224.1","7,331.9","7,218.7",2.90K,0.8194905869324476
2019-12-14,7100.8,"7,283.1","7,290.5","7,038.5",3.41K,-2.5043936731107164
2019-12-15,7152.7,"7,100.8","7,218.6","7,046.6",3.53K,0.7309035601622327
2019-12-16,6926.8,"7,152.7","7,189.9","6,900.0",13.42K,-3.1582479343464698
2019-12-17,6667.1,"6,926.6","6,972.0","6,624.3",12.66K,-3.7492059825604884
2019-12-18,7323.4,"6,667.1","7,480.2","6,479.4",13.75K,9.84386014909029
2019-12-19,7181.8,"7,326.9","7,412.5","7,089.1",5.43K,-1.9335281426659634
2019-12-20,7212.9,"7,181.8","7,249.0","7,116.8",5.70K,0.4330390709849752
2019-12-21,7166.4,"7,213.0","7,215.1","7,145.2",2.28K,-0.6446782847398413
2019-12-22,7532.0,"7,166.3","7,541.3","7,159.6",3.62K,5.101585175262335
2019-12-23,7347.4,"7,538.9","7,715.0","7,283.1",7.08K,-2.450876261285184
2019-12-24,7276.9,"7,346.2","7,445.0","7,182.9",4.25K,-0.9595230966055968
2019-12-25,7220.1,"7,270.0","7,287.4","7,144.8",3.36K,-0.7805521581992214
2019-12-26,7232.4,"7,220.1","7,464.3","7,189.0",4.72K,0.17035775127767216
2019-12-27,7287.0,"7,235.3","7,300.0","7,114.1",4.00K,0.7549361207897842
2019-12-28,7334.4,"7,293.6","7,389.9","7,280.5",2.73K,0.6504734458624872
2019-12-29,7417.9,"7,333.2","7,551.6","7,311.8",2.49K,1.138470767888311
2019-12-30,7260.9,"7,413.0","7,421.6","7,217.7",4.09K,-2.1165019749524783
2019-12-31,7208.3,"7,261.0","7,333.0","7,161.3",2.99K,-0.7244281011995701
2020-01-01,7212.7,"7,208.2","7,268.8","7,185.4",2.07K,0.06104074469708287
2020-01-02,6989.4,"7,212.7","7,225.2","6,963.0",4.85K,-3.095928015860916
2020-01-03,7367.5,"6,989.4","7,437.6","6,909.3",6.68K,5.409620282141536
2020-01-04,7369.8,"7,371.8","7,422.0","7,297.7",4.27K,0.031218187987791524
2020-01-05,7364.6,"7,370.3","7,509.9","7,315.8",4.45K,-0.07055822410376722
2020-01-06,7757.9,"7,364.7","7,784.9","7,358.0",8.54K,5.340412242348513
2020-01-07,8150.0,"7,759.5","8,200.1","7,741.9",12.35K,5.054202812616815
2020-01-08,8036.8,"8,158.2","8,442.0","7,882.8",11.76K,-1.3889570552147235
2020-01-09,7817.5,"8,036.8","8,036.8","7,756.2",4.67K,-2.728697989249451
2020-01-10,8176.3,"7,817.4","8,177.8","7,678.5",7.86K,4.589702590342193
2020-01-11,8013.8,"8,184.3","8,271.9","7,994.6",4.25K,-1.9874515367586776
2020-01-12,8174.7,"8,013.6","8,174.7","7,951.7",3.21K,2.0077865681699114
2020-01-13,8094.5,"8,174.9","8,198.3","8,053.6",2.59K,-0.9810757581317997
2020-01-14,8775.6,"8,104.1","8,829.0","8,099.3",16.57K,8.414355426524178
2020-01-15,8807.7,"8,760.8","8,873.0","8,560.2",8.78K,0.3657869547381454
2020-01-16,8720.6,"8,810.9","8,839.9","8,579.8",5.31K,-0.9889074332686265
2020-01-17,8875.4,"8,719.5","8,994.9","8,674.2",9.69K,1.7751072173932902
2020-01-18,8891.5,"8,873.1","8,965.0","8,794.2",3.46K,0.18140027491719835
2020-01-19,8694.0,"8,891.6","9,169.5","8,455.7",12.41K,-2.2212225158859566
2020-01-20,8638.2,"8,698.6","8,741.1","8,519.6",4.11K,-0.6418219461697627
2020-01-21,8734.1,"8,638.2","8,782.8","8,512.2",3.25K,1.1101849922437568
2020-01-22,8663.9,"8,734.2","8,799.9","8,580.6",2.35K,-0.8037462360174552
2020-01-23,8403.5,"8,668.9","8,669.3","8,296.9",5.70K,-3.005574856588833
2020-01-24,8447.1,"8,403.6","8,521.8","8,247.7",3.51K,0.5188314392812643
2020-01-25,8353.7,"8,447.1","8,447.2","8,280.0",2.10K,-1.1057049164802102
2020-01-26,8621.6,"8,351.1","8,622.0","8,303.6",3.52K,3.2069621844212692
2020-01-27,8912.0,"8,622.0","9,001.8","8,585.2",6.28K,3.36828430917695
2020-01-28,9393.7,"8,912.1","9,413.0","8,912.1",9.12K,5.405071813285467
2020-01-29,9304.2,"9,390.9","9,442.0","9,244.4",4.60K,-0.9527662156551764
2020-01-30,9512.7,"9,305.1","9,550.0","9,175.7",9.02K,2.2409234539240375
2020-01-31,9367.4,"9,512.7","9,519.9","9,221.9",4.87K,-1.5274317491353773
2020-02-01,9410.6,"9,371.3","9,476.4","9,318.1",2.53K,0.461173858274444
2020-02-02,9353.1,"9,408.0","9,501.0","9,175.4",6.44K,-0.6110131128727159
2020-02-03,9309.3,"9,353.1","9,625.3","9,247.1",6.72K,-0.4682939346313142
2020-02-04,9197.4,"9,309.2","9,359.8","9,112.5",4.07K,-1.2020237826689373
2020-02-05,9612.0,"9,197.5","9,731.2","9,180.2",10.77K,4.507795681388216
2020-02-06,9744.9,"9,612.0","9,860.0","9,547.0",8.58K,1.3826466916354585
2020-02-07,9805.2,"9,745.0","9,859.6","9,695.5",3.70K,0.6187852107256253
2020-02-08,9877.2,"9,805.2","9,920.7","9,657.8",5.53K,0.7343042467262251
2020-02-09,10151.0,"9,877.3","10,161.0","9,871.1",9.64K,2.772040659296149
2020-02-10,9850.2,"10,151.5","10,187.0","9,737.8",8.52K,-2.963254851738739
2020-02-11,10247.0,"9,851.2","10,316.0","9,720.0",8.45K,4.028344602140055
2020-02-12,10339.0,"10,249.0","10,458.0","10,238.0",8.71K,0.8978237532936362
2020-02-13,10222.0,"10,338.0","10,489.0","10,080.0",8.98K,-1.1316374891188752
2020-02-14,10335.0,"10,222.0","10,371.0","10,101.0",4.13K,1.1054588143220467
2020-02-15,9901.0,"10,335.0","10,370.0","9,800.3",6.40K,-4.19932268988873
2020-02-16,9929.7,"9,901.0","10,037.0","9,651.4",6.93K,0.28986971013029716
2020-02-17,9708.0,"9,929.7","9,963.8","9,501.5",9.30K,-2.232695851838429
2020-02-18,10183.0,"9,708.0","10,275.0","9,625.9",8.25K,4.8928718582612385
2020-02-19,9592.2,"10,184.0","10,309.0","9,350.3",13.94K,-5.801826573701263
2020-02-20,9608.1,"9,586.2","9,694.7","9,362.4",6.50K,0.16575967973977423
2020-02-21,9693.5,"9,609.2","9,757.4","9,567.9",11.10K,0.8888333801688075
2020-02-22,9662.4,"9,693.0","9,714.0","9,565.2",1.84K,-0.3208335482539848
2020-02-23,9985.0,"9,663.0","10,001.0","9,660.2",7.30K,3.3387150190428816
2020-02-24,9674.1,"9,983.8","10,022.0","9,484.3",6.59K,-3.1136705057586367
2020-02-25,9327.5,"9,674.0","9,686.6","9,251.4",8.49K,-3.58276222077506
2020-02-26,8813.2,"9,324.8","9,385.9","8,652.7",14.59K,-5.513803269900819
2020-02-27,8825.8,"8,813.2","8,975.0","8,555.0",8.39K,0.14296736713110825
2020-02-28,8728.0,"8,826.1","8,908.3","8,455.2",7.09K,-1.108114845113184
2020-02-29,8557.3,"8,730.6","8,820.9","8,557.3",2.50K,-1.9557745187901099
2020-03-01,8565.2,"8,561.5","8,775.0","8,460.0",5.39K,0.09231883888611847
2020-03-02,8938.1,"8,556.8","8,990.8","8,524.6",5.32K,4.353663662261242
2020-03-03,8791.1,"8,938.5","8,940.0","8,700.0",5.32K,-1.6446448350320497
2020-03-04,8788.6,"8,791.1","8,877.7","8,718.4",4.17K,-0.028437851918416968
2020-03-05,9090.8,"8,795.3","9,185.0","8,795.3",5.72K,3.438545388343983
2020-03-06,9180.6,"9,085.6","9,199.7","9,016.1",3.14K,0.9878118537422598
2020-03-07,8919.0,"9,180.6","9,231.1","8,884.8",4.49K,-2.8494869616364937
2020-03-08,8074.0,"8,917.2","8,917.2","8,049.5",25.59K,-9.47415629554883
2020-03-09,7967.3,"8,073.8","8,214.9","7,700.0",22.56K,-1.3215258855585832
2020-03-10,7913.8,"7,965.5","8,180.0","7,779.0",10.17K,-0.6714947347282063
2020-03-11,7969.6,"7,917.9","8,020.6","7,635.1",10.98K,0.7050974247517106
2020-03-12,4927.0,"7,975.3","8,001.7","4,612.1",116.68K,-38.17757478417989
2020-03-13,5625.4,"4,873.1","5,965.3","4,001.0",102.82K,14.174954333265678
2020-03-14,5218.2,"5,621.8","5,673.2","5,099.0",18.64K,-7.238596366480598
2020-03-15,5383.2,"5,217.1","5,984.2","5,133.0",22.62K,3.1620098884672876
2020-03-16,5058.5,"5,381.9","5,381.9","4,468.0",41.78K,-6.031728340020804
2020-03-17,5345.2,"5,068.3","5,564.2","4,964.4",19.60K,5.667688049817143
2020-03-18,5416.2,"5,339.0","5,452.7","5,033.9",21.13K,1.3282945446381866
2020-03-19,6173.4,"5,417.1","6,412.6","5,266.4",31.25K,13.980281378087955
2020-03-20,6205.8,"6,173.5","6,897.0","5,687.6",31.08K,0.5248323452230697
2020-03-21,6201.8,"6,211.1","6,461.0","5,884.7",12.94K,-0.06445583164136348
2020-03-22,5827.0,"6,202.7","6,410.6","5,757.3",16.28K,-6.0434067528782
2020-03-23,6491.2,"5,820.1","6,652.4","5,682.7",19.55K,11.39866140380985
2020-03-24,6762.0,"6,491.2","6,838.5","6,406.1",16.62K,4.1718018240078925
2020-03-25,6688.2,"6,762.0","6,968.0","6,449.9",13.79K,-1.091393078970726
2020-03-26,6750.7,"6,688.2","6,790.1","6,536.9",6.73K,0.9344816243533449
2020-03-27,6370.0,"6,755.0","6,856.0","6,277.8",11.08K,-5.639415171759965
2020-03-28,6249.3,"6,366.0","6,366.0","6,061.4",12.96K,-1.8948194662480322
2020-03-29,5892.6,"6,252.3","6,279.6","5,892.6",11.22K,-5.707839277999138
2020-03-30,6407.6,"5,893.7","6,627.1","5,880.9",12.38K,8.739775311407527
2020-03-31,6427.7,"6,409.1","6,536.0","6,350.0",5.75K,0.31368999313314827
